transaction_id,company_id,transaction_date,transaction_type,transaction_amount,transaction_currency
723846,5247,2024-06-15,Dividend,637840.95,JPY
272587,6083,2022-12-01,Dividend,1563504.51,GBP
124390,1173,2023-01-15,Sell,4185371.91,USD
304388,8817,2023-01-16,Dividend,1391589.02,JPY
814523,6690,2022-01-11,Buy,904899.48,EUR
812307,4939,2022-09-14,Dividend,999957.17,GBP
795918,7942,2023-03-24,Dividend,226919.0,GBP
854060,3714,2024-01-19,Sell,2169813.43,EUR
913468,1537,2022-05-07,Dividend,2318715.53,USD
278682,6726,2022-06-17,Split,579166.11,GBP
224360,9317,2024-07-23,Buy,3583348.93,USD
957982,1497,2022-01-13,Split,1613888.42,GBP
534142,2774,2023-08-14,Sell,802152.56,JPY
879321,4107,2024-02-01,Dividend,3204846.51,EUR
546662,1882,2024-07-20,Buy,3279608.7,EUR
904786,2869,2021-09-25,Buy,981433.15,JPY
813639,4735,2023-07-09,Sell,2300839.48,GBP
837519,6371,2023-03-09,Sell,4973567.44,USD
489811,5240,2022-05-03,Split,3154883.51,USD
732021,5986,2022-06-16,Dividend,574680.24,JPY
247130,5511,2022-03-14,Dividend,1262365.81,EUR
964218,5427,2022-06-04,Dividend,2135404.29,USD
813101,1711,2024-06-27,Buy,2348967.48,GBP
233618,7166,2023-03-07,Sell,581367.72,JPY
410852,3326,2022-12-26,Buy,1680828.56,JPY
468758,3721,2022-06-10,Dividend,4557969.56,JPY
463038,5604,2024-08-04,Dividend,249579.09,EUR
531965,2398,2023-09-06,Split,1409650.48,USD
741908,3791,2022-06-11,Sell,4377150.46,EUR
250751,8970,2024-06-09,Buy,1187392.24,GBP
665308,9317,2022-12-14,Split,2489579.62,JPY
288424,8350,2023-06-09,Buy,2424394.76,USD
657046,2991,2022-02-05,Sell,806296.12,JPY
430694,3821,2023-08-11,Dividend,4688937.42,USD
266937,8350,2023-04-08,Split,4215603.21,GBP
479289,3411,2022-08-19,Sell,4680983.21,EUR
412434,2745,2024-08-10,Split,2298658.6,JPY
501667,1767,2022-03-02,Split,2102758.62,GBP
220494,1461,2022-10-01,Buy,3675467.67,USD
820487,5079,2022-01-01,Buy,1696369.04,USD
961937,5004,2022-01-29,Sell,4288356.39,GBP
346044,2085,2022-11-15,Sell,242364.22,EUR
478099,7008,2023-11-08,Buy,2744525.1,USD
589354,2139,2023-12-12,Dividend,2875390.07,USD
546830,1216,2023-02-07,Buy,365820.17,EUR
254691,7231,2023-05-30,Split,1044461.05,GBP
552375,3450,2022-10-11,Split,2030213.26,GBP
352459,3887,2022-03-01,Split,965357.56,EUR
419863,3040,2023-11-10,Split,182515.22,GBP
244281,4780,2023-01-12,Sell,3255337.39,JPY
362231,1785,2023-06-11,Dividend,2029769.56,GBP
757753,2139,2022-06-30,Split,3096502.73,EUR
236128,8026,2022-12-11,Sell,3071297.52,GBP
147085,7264,2024-06-04,Dividend,4281411.3,USD
676859,4735,2024-02-18,Split,1628067.57,USD
366665,1165,2022-02-20,Dividend,2850183.83,USD
660527,3267,2023-03-12,Dividend,479480.39,USD
921857,1148,2024-01-15,Split,1179791.03,USD
357649,2857,2021-10-29,Sell,543631.66,JPY
226663,5604,2023-05-18,Buy,4856893.33,USD
991270,1302,2022-12-07,Buy,4873569.36,JPY
835215,8721,2024-04-03,Buy,3605325.92,GBP
594410,5328,2021-10-19,Split,3589691.56,JPY
168517,7901,2022-05-16,Dividend,1798973.91,GBP
753737,2213,2022-03-04,Sell,3448984.83,JPY
659793,7225,2024-07-07,Sell,4378187.77,USD
807234,5097,2024-02-23,Sell,3414028.4,GBP
146261,7439,2023-11-10,Split,2580663.79,GBP
249207,9207,2024-08-20,Buy,3961286.71,EUR
477425,9441,2022-03-29,Sell,322522.73,EUR
159420,3108,2024-06-10,Split,4523932.69,EUR
595153,1553,2024-02-13,Split,1296043.82,EUR
974155,8030,2022-06-04,Buy,269991.13,GBP
979278,5957,2022-04-27,Sell,1189839.59,GBP
745353,5966,2022-12-09,Dividend,10658.11,USD
186318,8319,2024-06-19,Dividend,3360140.12,EUR
704901,8999,2022-10-03,Sell,1698277.71,USD
201053,5604,2023-04-14,Sell,1504963.32,JPY
864187,9223,2023-09-24,Sell,3917444.35,USD
609566,5478,2023-02-09,Split,2515096.75,USD
285895,7008,2024-01-08,Buy,1279685.59,GBP
134565,9225,2023-12-06,Split,3775056.88,EUR
638581,6690,2023-09-28,Sell,2275936.47,EUR
927702,1711,2024-07-15,Sell,1868389.73,JPY
535094,5097,2022-01-01,Buy,318791.94,USD
151683,3144,2022-11-06,Split,754915.22,USD
365187,7530,2023-06-13,Buy,4144279.86,GBP
298393,7771,2024-01-12,Sell,4805860.67,USD
117184,8740,2023-08-25,Buy,3886412.81,EUR
296160,1833,2023-11-07,Split,1317760.8,JPY
603538,5007,2024-05-22,Buy,234014.92,GBP
398646,9327,2022-05-02,Split,2925521.24,GBP
604858,2217,2022-09-29,Dividend,2732955.36,GBP
601845,3116,2024-05-11,Sell,3267398.75,GBP
707690,2288,2022-02-13,Dividend,962640.83,EUR
479675,7225,2022-05-19,Dividend,766186.28,EUR
561851,5180,2024-05-23,Split,3059622.43,JPY
939515,7680,2022-05-03,Dividend,593746.26,GBP
988586,5249,2022-12-31,Split,270033.46,USD
921637,2013,2024-04-30,Dividend,2405783.45,JPY
656920,9223,2024-01-02,Dividend,4935164.15,USD
913568,4465,2023-04-05,Buy,2203891.95,GBP
123314,1194,2024-05-16,Sell,418858.61,JPY
648709,2857,2023-07-05,Dividend,3896074.32,USD
807004,3776,2023-09-23,Split,3567447.69,USD
209151,3267,2024-06-18,Dividend,3921866.32,EUR
716026,9910,2022-11-12,Dividend,2906144.86,USD
639015,1735,2021-12-24,Buy,417371.73,GBP
315237,1767,2022-03-07,Sell,2408967.88,EUR
472350,4261,2024-08-30,Split,4271516.43,USD
112104,6563,2023-04-13,Dividend,3706057.41,GBP
853753,6476,2022-01-23,Buy,3007624.16,USD
116816,7786,2024-02-29,Split,1937463.33,EUR
290155,9435,2024-08-17,Sell,4381560.51,GBP
115916,6726,2022-02-23,Buy,4973663.88,USD
477359,9042,2024-08-13,Split,3557990.78,JPY
349889,5986,2022-04-01,Sell,4333881.97,GBP
742908,2139,2023-10-12,Sell,2303719.74,USD
949890,6688,2022-08-26,Sell,4631451.35,EUR
733751,8992,2022-03-08,Sell,273466.04,GBP
192421,9295,2022-05-20,Dividend,2409816.58,USD
647200,7942,2023-03-19,Split,1271523.67,USD
591871,1902,2021-11-21,Sell,2693952.13,USD
118397,4100,2023-02-11,Buy,683211.04,JPY
598830,5957,2022-08-11,Split,990278.37,JPY
810374,4084,2023-08-19,Sell,735423.42,GBP
922554,6379,2022-02-03,Dividend,2561391.16,JPY
589312,1947,2023-08-06,Sell,3759094.89,USD
887299,2863,2022-06-17,Sell,1758193.28,JPY
131197,4676,2024-03-27,Dividend,1964283.65,EUR
840889,2210,2024-02-03,Dividend,3245108.9,JPY
433863,3411,2021-11-10,Dividend,3103308.82,JPY
381611,5511,2023-01-24,Dividend,4634561.51,JPY
687632,7670,2023-02-08,Split,363484.88,GBP
828148,6205,2024-01-23,Dividend,3853639.6,JPY
591823,2215,2023-01-23,Dividend,3159625.12,GBP
530432,7470,2021-09-26,Buy,4813510.75,USD
865458,5604,2022-08-30,Split,4951185.66,GBP
995465,9841,2023-09-08,Sell,774860.49,JPY
972938,4241,2024-08-10,Sell,3636692.6,GBP
795561,6541,2023-01-06,Dividend,3600300.15,USD
840369,5288,2023-11-28,Split,4423287.45,JPY
824331,1213,2022-07-10,Buy,371404.86,EUR
291660,7838,2022-06-26,Sell,3747501.55,JPY
911636,9442,2023-12-01,Buy,191879.98,EUR
752355,1376,2024-06-04,Dividend,3788472.32,JPY
544100,6969,2021-11-08,Sell,3750557.57,USD
493277,7209,2023-11-09,Buy,1470262.73,JPY
328049,4227,2022-02-01,Buy,675257.72,USD
117900,3453,2022-07-01,Split,4507188.31,EUR
750729,9295,2024-03-01,Buy,573963.67,EUR
339556,9235,2023-05-05,Split,1592730.7,EUR
526026,6371,2023-03-21,Sell,825532.09,USD
511301,9901,2021-11-18,Sell,3191625.9,EUR
891485,6379,2023-11-04,Split,745227.28,JPY
160475,4574,2024-02-24,Sell,3220700.74,USD
840889,3072,2021-12-11,Split,3869763.79,GBP
649558,2640,2023-09-08,Sell,2949783.54,JPY
409072,3851,2024-07-13,Sell,118528.65,GBP
930239,1497,2022-01-27,Split,2866434.43,EUR
121389,5328,2022-09-23,Split,4845115.9,GBP
403292,9128,2021-10-26,Dividend,4681996.98,EUR
394117,7174,2021-12-01,Buy,3282451.62,USD
352726,9023,2023-06-11,Buy,3381174.21,EUR
506391,6821,2024-06-15,Split,3867870.12,JPY
268135,4227,2022-07-26,Dividend,1039270.48,USD
283958,1179,2024-04-01,Dividend,4125019.5,GBP
990727,9248,2023-03-23,Dividend,292088.55,GBP
394790,7838,2024-02-10,Dividend,3200212.02,GBP
766025,7165,2023-08-07,Split,1716890.68,EUR
874960,5749,2024-08-10,Split,608501.79,USD
789096,8773,2024-07-02,Dividend,1238866.82,JPY
813862,2085,2022-08-16,Buy,4496837.5,GBP
535384,8130,2023-05-24,Sell,1681243.39,JPY
260162,1302,2024-04-08,Split,1646719.67,USD
992426,9619,2022-08-25,Sell,3549597.96,USD
351343,6150,2023-10-08,Split,2027784.17,JPY
907239,4198,2024-08-04,Dividend,729518.41,EUR
902629,5385,2024-05-23,Split,470689.31,EUR
439943,6280,2021-09-29,Split,3296737.14,GBP
582558,5328,2024-07-20,Sell,4492778.93,USD
501821,7120,2022-01-08,Sell,4495920.06,GBP
174785,5966,2023-06-06,Split,897688.31,USD
637851,7022,2022-05-12,Dividend,1347939.01,EUR
286253,5247,2023-02-26,Split,4284111.63,EUR
445393,3559,2022-01-31,Buy,3408888.73,GBP
429878,5019,2023-03-11,Dividend,13000.87,EUR
705026,1496,2024-09-06,Buy,3318678.53,EUR
290250,9116,2023-12-10,Split,1954714.87,EUR
553339,7022,2022-05-26,Buy,2425043.38,GBP
651910,9223,2023-02-16,Sell,4603543.17,GBP
111226,3453,2022-01-29,Sell,1836274.83,EUR
623727,7454,2021-12-18,Split,4133218.12,USD
863145,6452,2023-05-27,Buy,3660360.38,EUR
547231,7790,2023-10-31,Sell,800911.18,GBP
345428,3712,2024-01-26,Sell,4326050.43,USD
768473,5705,2022-10-01,Split,4575458.55,JPY
895562,9399,2022-09-24,Dividend,402209.75,GBP
343520,5427,2024-02-02,Split,348284.7,JPY
447642,1651,2023-06-26,Buy,3759462.25,EUR
928472,4939,2023-12-29,Buy,2883422.96,USD
305592,1148,2023-09-28,Sell,617984.19,GBP
895826,8970,2023-11-19,Dividend,756360.6,GBP
616764,6937,2022-04-15,Buy,3716748.53,EUR
209194,1496,2023-05-04,Sell,2217310.31,JPY
612848,2330,2021-12-23,Dividend,3897300.17,JPY
201385,9082,2022-09-02,Sell,3348756.72,EUR
383493,6690,2023-01-13,Buy,1463800.63,JPY
745543,4399,2024-03-19,Buy,2644246.59,EUR
665039,2940,2023-04-09,Split,3572198.43,GBP
645906,6347,2023-09-18,Buy,786209.46,GBP
310165,6290,2023-05-12,Dividend,2968600.97,GBP
382103,7239,2024-01-04,Buy,2007261.32,USD
975244,3368,2023-09-30,Buy,901995.05,USD
257121,2085,2023-03-03,Dividend,1823773.56,JPY
202114,6690,2022-05-24,Dividend,1225790.29,JPY
167913,6685,2022-01-01,Dividend,3785221.15,USD
202795,5988,2022-11-26,Buy,3655770.05,JPY
928601,7810,2022-06-10,Split,692757.33,JPY
911990,5626,2022-06-07,Sell,3204684.69,GBP
497283,1449,2022-05-16,Sell,2989010.48,GBP
484220,5986,2022-04-27,Split,3569526.58,JPY
848040,7165,2023-08-31,Split,155923.35,GBP
486845,6880,2022-05-04,Split,3885158.89,USD
997510,5019,2022-06-05,Split,772992.63,EUR
903877,1104,2023-02-12,Split,1953523.95,EUR
664926,4084,2024-01-06,Dividend,3192896.63,GBP
302295,7231,2022-04-07,Buy,4304046.12,GBP
525986,4084,2022-07-25,Dividend,4255596.79,GBP
375980,2868,2024-08-08,Sell,3456972.26,GBP
498790,9951,2024-04-26,Split,2436916.95,GBP
506758,8483,2021-12-03,Split,3246042.03,USD
482192,7470,2022-10-06,Split,3834098.01,JPY
784246,7510,2022-03-14,Buy,4784717.61,USD
771414,5328,2024-06-10,Buy,445225.42,GBP
747526,7530,2024-03-04,Split,4904886.32,JPY
845358,8999,2023-10-02,Buy,2914300.89,JPY
566461,2476,2022-11-13,Buy,1334972.85,USD
521789,5511,2023-09-24,Buy,4469600.25,EUR
699008,5459,2024-09-06,Buy,807325.83,USD
599932,6965,2022-03-18,Buy,3041315.61,GBP
693743,5889,2023-01-30,Split,2861252.63,JPY
283374,4243,2021-12-07,Buy,2985749.55,EUR
525847,3051,2024-05-24,Split,2558982.99,USD
133945,4243,2023-04-12,Buy,945498.33,GBP
415955,2045,2023-02-04,Buy,3802428.67,EUR
647865,2556,2023-08-22,Sell,4153096.89,EUR
648368,2774,2022-08-08,Sell,1102278.28,GBP
272330,2774,2023-03-20,Sell,372178.83,USD
168143,7395,2022-11-16,Sell,588634.54,JPY
413821,5007,2022-11-02,Dividend,4497268.36,EUR
505993,8350,2022-02-26,Dividend,2545674.92,USD
407145,1566,2024-06-25,Dividend,4933944.43,USD
431108,2074,2024-05-13,Sell,1371661.6,USD
787900,2902,2023-05-29,Buy,176620.89,EUR
673416,9943,2024-05-11,Split,774677.25,USD
347325,8860,2024-04-28,Buy,1988095.29,GBP
487149,9441,2023-08-28,Dividend,383633.96,GBP
728053,5770,2022-12-21,Buy,3607247.06,JPY
403118,1767,2023-06-03,Dividend,558712.36,JPY
824709,3776,2023-08-12,Split,4307272.21,EUR
825721,3714,2022-06-22,Buy,3958173.32,JPY
205265,9007,2024-07-03,Dividend,4945527.98,JPY
511610,1082,2023-04-11,Sell,4500706.89,GBP
243886,3714,2022-11-02,Split,2603769.44,USD
642575,4091,2022-12-10,Sell,2044373.41,GBP
731529,6452,2023-08-27,Buy,3772743.52,EUR
862172,8357,2022-12-25,Dividend,127565.8,EUR
987330,2013,2023-07-06,Buy,3772575.52,EUR
944004,4717,2021-11-09,Dividend,3900752.76,EUR
146314,3030,2024-05-22,Sell,3977132.4,JPY
223086,1194,2022-04-28,Dividend,4061988.1,JPY
954237,5319,2023-03-05,Buy,3437040.85,JPY
574341,9082,2023-04-06,Split,763774.59,USD
884717,5382,2024-02-21,Sell,397707.67,JPY
991118,8110,2024-07-01,Buy,3496355.8,GBP
945707,8691,2023-11-17,Buy,402656.47,GBP
157024,2288,2024-02-28,Dividend,2931978.74,USD
162356,2692,2022-06-14,Dividend,254760.04,EUR
755500,4699,2024-04-12,Dividend,4089625.26,GBP
666511,1767,2023-07-06,Sell,331565.72,USD
544317,1216,2021-10-16,Buy,4458315.02,EUR
693781,9596,2021-10-22,Sell,3786696.59,USD
331549,7510,2023-01-24,Split,591607.47,GBP
674337,4567,2023-02-17,Dividend,727943.87,GBP
341331,6917,2023-11-08,Buy,3403079.82,USD
637307,8130,2022-08-04,Split,2814861.53,GBP
854653,4717,2022-05-22,Dividend,4054015.91,USD
626684,8166,2021-11-14,Sell,1545430.28,EUR
758260,3972,2023-11-25,Dividend,1754781.83,JPY
706229,1735,2022-03-21,Dividend,217155.77,EUR
822759,1566,2021-10-27,Sell,2592838.84,JPY
542861,1847,2021-12-08,Split,2564541.33,EUR
542407,3116,2022-10-07,Split,1345896.96,USD
425418,8358,2023-01-20,Split,4192707.13,GBP
754798,8860,2023-09-10,Sell,1600497.22,USD
927435,7810,2023-09-05,Buy,1783773.41,USD
597536,5007,2024-03-18,Sell,667051.11,USD
139763,5068,2023-08-06,Dividend,994221.38,EUR
178598,7567,2022-04-11,Buy,4377028.5,GBP
953705,7231,2023-06-30,Sell,1040590.2,EUR
299295,6149,2022-06-15,Sell,741040.79,USD
714791,6290,2023-12-08,Split,2410282.7,USD
700685,7223,2023-08-25,Dividend,4649762.11,GBP
947896,9619,2023-11-03,Split,4055468.37,EUR
621339,4726,2024-07-23,Sell,2236096.27,JPY
687826,7454,2024-09-01,Split,130865.5,USD
740465,5268,2022-02-17,Buy,3445315.92,JPY
473757,3022,2023-12-30,Split,4733953.02,USD
739920,6452,2024-05-25,Sell,1893800.82,EUR
536525,6688,2023-12-25,Buy,374026.23,GBP
849294,3851,2021-11-25,Buy,4579722.67,EUR
989090,3692,2021-11-18,Sell,2323178.42,JPY
549562,4177,2024-02-27,Dividend,3915973.56,JPY
396949,6691,2023-10-14,Sell,154230.23,EUR
730927,4726,2023-09-19,Split,1125263.02,EUR
850562,7072,2023-08-03,Split,3868995.65,GBP
420515,3450,2022-05-10,Split,4766910.52,JPY
608636,6332,2023-04-19,Buy,379618.01,GBP
344399,2408,2022-01-18,Dividend,122786.73,EUR
687326,7898,2023-04-02,Buy,3151002.28,JPY
845865,7732,2023-12-11,Dividend,758205.68,GBP
608267,3023,2022-03-19,Split,1240629.21,GBP
261772,9731,2024-04-10,Dividend,4267910.6,GBP
748062,2902,2022-02-17,Dividend,3913091.44,GBP
358827,7132,2024-06-26,Sell,64474.08,GBP
483666,1473,2022-04-26,Sell,4893910.53,USD
925711,2623,2022-07-03,Buy,1158586.49,USD
746614,6371,2023-05-03,Buy,1348830.07,GBP
331481,5889,2023-12-29,Buy,2039947.05,JPY
935443,7732,2024-03-29,Buy,1705631.1,JPY
465701,8218,2022-04-09,Dividend,4880154.11,USD
716829,5382,2022-03-08,Split,2974670.31,EUR
232007,2355,2023-08-04,Buy,3140719.03,USD
133557,3040,2023-03-10,Sell,62026.25,USD
675317,8226,2023-07-18,Split,1541422.35,USD
892815,5478,2022-10-04,Split,2155348.49,USD
940836,6083,2023-09-07,Sell,2010068.11,USD
964183,2330,2022-02-01,Dividend,2688399.04,USD
638728,9012,2024-01-03,Dividend,470535.5,EUR
915937,5974,2024-09-11,Sell,3891855.8,EUR
279183,9055,2023-04-05,Sell,4686460.8,EUR
577939,8987,2024-02-17,Buy,3223640.2,EUR
343112,7901,2023-06-03,Dividend,2991995.1,USD
461373,4208,2021-12-31,Buy,3171178.83,EUR
850340,6563,2023-06-08,Dividend,1452806.4,USD
841084,4084,2022-11-26,Split,4394467.96,USD
801065,1711,2024-07-29,Sell,1829712.94,GBP
516152,5322,2021-12-26,Buy,2791170.43,GBP
434398,9694,2024-01-14,Buy,1399467.86,GBP
956851,1341,2021-11-12,Split,4006887.49,USD
571937,5853,2021-12-21,Split,2393876.12,JPY
659962,6539,2023-01-07,Dividend,1919751.59,EUR
519944,3308,2023-01-03,Buy,3765218.84,GBP
874687,9619,2023-01-06,Dividend,1330893.99,GBP
532719,9023,2022-11-16,Buy,2655922.29,GBP
654237,5853,2023-04-23,Sell,2628007.26,GBP
205298,3692,2024-06-14,Buy,4097154.87,USD
132389,9295,2023-06-23,Dividend,1452144.28,GBP
703425,2408,2023-08-09,Dividend,207794.43,JPY
148506,4478,2022-11-07,Split,3535337.67,JPY
287687,5268,2023-11-18,Buy,1978472.54,EUR
173333,1473,2023-09-01,Buy,4843273.86,JPY
340501,2450,2022-11-19,Dividend,4559465.64,USD
499736,3194,2022-12-28,Split,4106927.55,JPY
684907,8702,2022-09-03,Split,2503406.38,USD
582868,4100,2022-02-24,Dividend,1573099.55,USD
610893,2688,2023-12-30,Dividend,1367881.45,JPY
551071,2013,2023-08-22,Dividend,4147603.18,GBP
547036,2426,2023-09-15,Sell,972364.79,USD
632091,1302,2022-03-19,Sell,3113663.33,JPY
399393,9943,2022-08-17,Split,4982790.45,GBP
149503,7415,2023-07-20,Buy,11598.4,JPY
843107,8721,2023-09-05,Split,3375340.68,JPY
356422,9197,2022-09-15,Split,408597.33,JPY
694938,4177,2023-04-20,Sell,142664.73,GBP
315890,1497,2022-08-14,Dividend,4616838.04,JPY
582887,8166,2023-08-24,Buy,1977376.86,EUR
585276,5079,2021-12-29,Dividend,2566694.15,EUR
679552,9322,2024-02-01,Split,168615.87,USD
579114,7911,2022-02-03,Split,1328403.81,JPY
545160,7439,2024-07-17,Sell,4365676.24,GBP
743686,4346,2024-02-08,Dividend,2869626.73,EUR
523787,9596,2023-02-16,Buy,28255.06,JPY
320385,8989,2024-07-16,Dividend,4290204.68,GBP
275180,5068,2023-05-02,Sell,3828017.82,GBP
325870,2972,2022-12-24,Dividend,2709166.63,JPY
298327,3267,2022-04-23,Buy,2604209.34,USD
430622,9197,2024-09-05,Dividend,4641458.93,GBP
310574,7263,2023-11-08,Sell,1293717.59,JPY
350722,8905,2023-02-06,Sell,3858467.34,JPY
611512,5268,2022-10-30,Sell,489642.32,EUR
157391,4367,2022-03-24,Split,1664033.94,JPY
615253,5268,2022-05-27,Buy,3948732.54,EUR
660210,2821,2024-05-06,Dividend,501232.38,USD
116252,1216,2024-06-01,Split,3589588.09,JPY
714505,1118,2022-10-08,Dividend,3978976.58,USD
226789,3703,2024-09-03,Split,2888288.95,EUR
407430,4663,2023-12-22,Split,3777808.48,JPY
868487,7732,2024-01-12,Dividend,3851491.38,EUR
190890,2688,2021-11-24,Buy,2126966.79,GBP
324799,8036,2024-05-31,Buy,3597483.22,EUR
822969,9082,2022-06-14,Dividend,2184610.66,EUR
678792,3319,2023-02-02,Sell,3331521.47,USD
757595,2213,2021-10-19,Split,600115.45,GBP
772501,1517,2023-03-12,Split,215255.4,GBP
442703,3308,2022-01-31,Split,3934547.62,GBP
363151,9817,2022-08-06,Sell,3777487.17,EUR
254374,9478,2024-06-18,Dividend,2911693.97,GBP
598455,5459,2024-08-02,Split,4025044.46,GBP
650645,8460,2024-06-28,Buy,1449289.85,GBP
222529,2774,2024-08-25,Buy,2631178.75,JPY
761771,2972,2023-03-08,Sell,4587223.19,USD
758656,9903,2023-11-23,Sell,3304282.39,JPY
831675,2692,2024-08-12,Dividend,4454963.5,USD
844404,7443,2023-06-01,Buy,3625452.2,JPY
829114,9478,2024-03-26,Sell,2658141.67,JPY
207894,6205,2023-01-08,Sell,68447.25,EUR
999977,3292,2022-10-18,Buy,4350348.85,GBP
368585,6880,2021-12-21,Split,4557612.79,USD
847616,8740,2021-11-22,Sell,3369004.89,GBP
195722,8647,2023-09-02,Sell,4099807.25,USD
954398,5974,2023-11-11,Split,1458271.54,GBP
174018,7510,2024-05-08,Buy,3266888.47,USD
466032,6332,2022-01-27,Split,3130675.99,USD
429305,1869,2023-12-26,Dividend,1855951.97,GBP
394280,4272,2024-05-28,Buy,4922182.93,EUR
493596,8702,2022-01-30,Dividend,4744956.4,USD
854855,1461,2023-10-13,Sell,4563836.61,EUR
622452,6379,2023-06-06,Buy,869111.97,EUR
533307,3072,2024-03-09,Buy,795057.58,USD
113451,6541,2024-09-01,Split,1138863.23,EUR
648021,6685,2023-05-11,Dividend,825750.41,USD
874874,3498,2023-10-23,Dividend,1576684.69,JPY
472574,9223,2023-11-17,Split,3711612.31,GBP
863359,2085,2022-03-17,Sell,1070538.88,JPY
501936,5249,2022-08-09,Split,2354405.31,EUR
826316,5986,2022-05-18,Dividend,4259932.37,EUR
772806,9672,2023-12-10,Split,1738552.38,USD
610877,4798,2021-10-17,Split,3907590.04,GBP
979697,9804,2023-01-14,Dividend,1455032.88,EUR
140537,6352,2024-01-30,Buy,4718585.79,GBP
804532,7454,2022-06-18,Buy,1631155.03,EUR
278511,8721,2022-02-24,Split,1560700.7,JPY
715744,9903,2023-08-23,Buy,3307236.13,USD
526086,5853,2022-05-05,Dividend,2239678.0,JPY
397054,9915,2022-04-16,Dividend,3580819.0,EUR
136823,7401,2024-08-13,Split,3011376.28,GBP
814613,9951,2023-07-27,Sell,207503.39,EUR
710591,2217,2023-07-23,Dividend,3410663.69,JPY
708768,2640,2023-03-27,Split,1358211.66,USD
467567,2711,2023-02-21,Sell,3328745.21,GBP
688879,2193,2022-12-20,Buy,3110589.26,USD
711565,2556,2023-12-17,Buy,1469245.66,EUR
263228,2869,2023-09-08,Sell,154785.87,JPY
962222,8725,2024-01-03,Dividend,4835858.17,USD
603043,2939,2024-05-08,Buy,4032759.54,JPY
244420,9941,2024-02-05,Buy,3747618.93,JPY
765476,4237,2022-08-18,Split,1311099.57,USD
434453,7635,2022-09-24,Buy,4944205.49,JPY
382929,3593,2022-12-09,Sell,4554828.12,USD
395643,2939,2023-04-18,Dividend,1909458.61,USD
674119,5427,2023-11-24,Buy,4905114.31,JPY
703188,2611,2024-05-22,Sell,214528.68,JPY
648355,6205,2024-01-28,Buy,3670652.05,JPY
926772,2711,2024-02-20,Buy,1519379.21,JPY
123978,7264,2024-01-04,Buy,1060512.83,JPY
606073,4363,2024-08-03,Sell,425900.78,GBP
405992,9713,2022-11-18,Dividend,2895108.17,USD
832126,1833,2024-01-01,Buy,302395.3,GBP
747524,8622,2022-10-16,Buy,2878930.7,JPY
130910,8469,2024-03-04,Split,248941.02,EUR
446027,7510,2023-11-15,Buy,206000.15,USD
493932,7263,2022-03-03,Buy,2926042.75,EUR
540370,5988,2022-06-03,Buy,2467640.1,JPY
110623,2640,2023-02-13,Sell,4441980.44,JPY
135419,7911,2024-06-17,Split,2321632.97,EUR
996399,7403,2023-12-20,Sell,4331508.47,EUR
518766,7395,2023-08-05,Split,3106237.55,USD
209170,7072,2023-06-01,Sell,375902.66,USD
791910,1768,2022-06-01,Dividend,2880821.95,USD
363169,2611,2023-12-30,Split,4772261.27,JPY
977851,2288,2024-04-05,Split,3781807.46,GBP
