volume_id,company_id,date,buy_volume,sell_volume,net_volume
936851,5853,2024-05-04,78427,89879,-11452
246656,8442,2022-07-20,18136,77059,-58923
811053,1977,2024-03-05,60939,34836,26103
166432,1479,2022-08-24,45567,19262,26305
149632,2213,2023-01-08,91624,15279,76345
249524,5126,2023-05-03,16364,17268,-904
205931,6539,2023-05-09,88998,78074,10924
322098,1082,2024-06-15,1140,37690,-36550
286239,8267,2024-07-29,50459,78619,-28160
410014,1351,2022-06-25,68722,45814,22908
746676,5382,2022-08-01,69728,27588,42140
451394,4224,2023-11-07,45274,96305,-51031
410323,2692,2024-03-18,48088,42487,5601
441438,7174,2024-09-22,57797,86108,-28311
359582,5817,2024-05-31,72843,75764,-2921
844643,9865,2023-07-06,18737,63183,-44446
894492,6319,2022-07-26,95741,76366,19375
517399,5770,2022-06-20,56981,89997,-33016
217319,2426,2022-01-19,52958,99094,-46136
564647,5171,2023-01-10,76282,19393,56889
268026,8622,2024-01-01,25969,28997,-3028
211811,8797,2022-02-03,12791,62968,-50177
435165,5068,2023-03-23,86442,17784,68658
140045,7264,2024-01-01,22983,57868,-34885
326537,8773,2023-06-07,28831,91522,-62691
274946,5632,2021-10-25,47514,14174,33340
532642,3267,2022-03-13,2130,18402,-16272
308326,9474,2023-08-22,8182,96278,-88096
768543,8218,2023-07-25,86837,58685,28152
595044,8267,2023-12-16,92351,47748,44603
397726,1473,2022-11-26,6058,61594,-55536
716353,7786,2023-01-06,71762,58737,13025
586610,1847,2023-03-31,5395,62825,-57430
641501,1977,2022-08-09,5933,68512,-62579
131263,4002,2023-04-25,99102,26562,72540
429956,3015,2022-01-30,57673,58797,-1124
539291,8026,2023-03-08,44490,49866,-5376
311632,1118,2023-03-03,52107,13264,38843
622078,2105,2022-12-15,24159,69398,-45239
432853,3040,2023-07-07,81264,40778,40486
373625,6290,2022-11-16,51561,95403,-43842
951239,3498,2022-03-28,37618,13166,24452
413012,1553,2021-10-20,39161,82124,-42963
547416,5785,2023-05-17,93853,64758,29095
196238,7901,2024-07-09,3258,44360,-41102
914429,6149,2023-01-10,12431,47643,-35212
129496,1473,2022-03-18,18553,68813,-50260
252040,4224,2023-02-01,93521,36615,56906
937715,9128,2023-01-09,10247,27729,-17482
419847,5770,2023-05-03,26709,8104,18605
349980,5814,2022-02-02,51736,7353,44383
709627,4100,2024-08-06,2228,9790,-7562
322357,8582,2023-06-05,62215,10979,51236
655360,8469,2023-07-08,28817,41257,-12440
779355,9596,2023-03-17,56692,17566,39126
908781,6080,2022-06-09,98384,19295,79089
804668,4798,2022-06-05,92842,10888,81954
888781,9941,2023-09-11,12698,36001,-23303
612861,8970,2023-12-07,94409,60459,33950
751753,3776,2024-01-26,94706,27214,67492
567581,7439,2022-07-01,49745,2106,47639
636577,9023,2022-06-09,76719,80557,-3838
937690,8516,2023-03-10,14395,65584,-51189
424924,1227,2022-03-06,19719,2773,16946
443338,3222,2023-11-04,1929,72804,-70875
686534,6452,2022-11-27,84747,65660,19087
227858,5336,2021-11-01,49869,71405,-21536
580875,4798,2023-06-06,12026,49934,-37908
455854,4243,2021-12-31,79452,59677,19775
905971,9225,2022-05-13,12347,12299,48
315564,3050,2022-02-20,66814,82129,-15315
152609,1902,2022-12-26,11740,56097,-44357
900932,3832,2021-11-27,75113,66146,8967
533183,2213,2023-04-11,86674,45916,40758
482781,2251,2021-12-28,26454,52358,-25904
230287,1341,2022-08-26,33351,35214,-1863
979050,3144,2022-05-25,26972,38955,-11983
582337,1473,2023-04-21,24607,10489,14118
284665,3308,2024-09-15,39797,78478,-38681
645060,6290,2023-04-19,35931,74176,-38245
451086,5713,2023-06-10,16084,96498,-80414
321579,5484,2024-09-18,16991,58314,-41323
125771,2089,2023-07-27,22300,87613,-65313
901702,2210,2022-07-06,94565,36569,57996
401724,3572,2022-02-02,37471,38440,-969
261125,6563,2023-12-01,84032,93413,-9381
549540,6880,2022-01-05,32317,69628,-37311
433611,4107,2023-10-24,9160,31381,-22221
409773,5525,2023-12-21,85207,62852,22355
731350,5957,2023-08-26,42587,9832,32755
107294,9478,2023-09-22,1526,64481,-62955
162438,3450,2022-02-26,42988,82743,-39755
689124,6332,2023-09-07,91920,27182,64738
525655,7443,2024-07-19,56341,58284,-1943
422554,9007,2023-08-22,42163,7327,34836
981900,1644,2023-01-03,74631,83448,-8817
625878,9470,2022-02-25,53360,93245,-39885
693241,3721,2021-11-14,66920,87589,-20669
583627,5770,2021-11-02,50319,61649,-11330
685934,4597,2023-12-19,74215,84445,-10230
903830,7290,2022-05-31,81831,41221,40610
414766,1376,2022-03-09,40568,55083,-14515
764629,4107,2022-12-20,8182,93773,-85591
389629,9435,2024-06-10,6775,21116,-14341
159493,3891,2023-12-27,71947,71751,196
655184,5575,2022-09-28,2075,97288,-95213
882040,9865,2023-09-16,92777,93388,-611
147966,7263,2024-06-01,50397,21464,28933
982594,3891,2023-12-16,55771,87149,-31378
985130,9010,2023-02-16,50096,42083,8013
439419,4780,2023-08-11,42053,47044,-4991
212571,8860,2023-10-30,36378,86693,-50315
536579,7662,2021-12-04,24769,91281,-66512
449379,7165,2024-02-07,10922,92556,-81634
861860,8037,2022-03-03,99199,78817,20382
330602,5604,2024-04-28,38947,37728,1219
242632,1302,2022-09-11,94626,83831,10795
807057,2863,2021-12-23,71958,77010,-5052
119854,7810,2022-03-14,16072,34952,-18880
199920,9787,2023-06-23,3690,71371,-67681
286887,6150,2023-03-19,36329,19280,17049
286190,3791,2022-04-27,3939,16710,-12771
485727,5988,2022-10-18,11621,85936,-74315
139241,2288,2023-07-12,96760,18180,78580
976480,4465,2021-10-08,14941,17638,-2697
328700,1118,2022-06-19,65091,41909,23182
574344,8351,2024-08-30,69031,17657,51374
789193,4896,2023-07-20,52638,22151,30487
596916,4478,2022-11-20,28049,76592,-48543
166784,3891,2022-05-17,24758,33539,-8781
712494,5382,2022-08-28,69667,31987,37680
493709,3030,2024-08-02,19754,36985,-17231
323755,2139,2023-01-06,98038,24708,73330
239868,1808,2023-05-25,38726,57533,-18807
384505,3891,2024-02-16,34361,97939,-63578
138119,2984,2023-01-07,99748,64407,35341
100350,3832,2023-06-03,46346,62900,-16554
659493,2089,2023-08-22,79528,22344,57184
963797,8992,2023-04-18,79374,70376,8998
963947,5966,2021-10-24,14382,64318,-49936
710402,6205,2022-02-03,33290,81370,-48080
354298,1644,2024-07-26,60991,4406,56585
777951,6332,2023-04-12,23535,96010,-72475
692416,4595,2024-01-25,18973,93264,-74291
932531,8350,2024-04-26,80506,93770,-13264
303501,8442,2024-02-25,93273,81847,11426
812585,1435,2022-06-05,51869,82544,-30675
606903,6563,2022-02-04,42730,66818,-24088
347933,5249,2022-05-08,16918,9113,7805
322706,1537,2022-04-05,57666,35942,21724
863096,4227,2024-03-20,61226,77908,-16682
775592,5249,2021-10-21,1170,97891,-96721
318115,9713,2024-04-22,64770,22480,42290
787013,5478,2024-02-17,44957,25376,19581
743311,9719,2024-05-26,23510,61271,-37761
954484,6690,2023-01-28,83519,26218,57301
572191,8970,2022-03-02,14345,96829,-82484
487734,9981,2023-02-11,76058,44336,31722
258056,5575,2022-04-08,62707,40833,21874
844852,1847,2023-02-02,98261,73796,24465
135502,2640,2024-06-29,72574,52282,20292
655800,1847,2022-02-06,67463,22190,45273
590235,6332,2022-03-22,94203,49708,44495
569262,1735,2022-01-23,70281,83129,-12848
439576,5597,2022-02-16,43573,6450,37123
698132,8011,2023-10-28,95715,3812,91903
620327,5853,2024-08-05,94466,47070,47396
796730,8218,2022-09-19,5019,66833,-61814
465611,9713,2022-05-29,11851,17154,-5303
887049,6937,2022-01-12,85550,57274,28276
515762,2330,2023-03-15,22099,68778,-46679
129531,5592,2024-08-05,53010,23023,29987
486668,5966,2022-03-21,67669,74890,-7221
145049,9255,2024-06-14,99749,52468,47281
745030,6016,2024-09-14,6928,32043,-25115
213775,5853,2024-09-17,61957,36338,25619
389981,8970,2023-11-04,48874,93328,-44454
135077,9787,2024-04-23,24300,78709,-54409
636096,5071,2024-09-01,39966,85870,-45904
400023,4950,2024-09-18,72630,36971,35659
872920,9295,2022-05-07,38983,23065,15918
123005,8925,2022-09-29,4342,81546,-77204
703556,4086,2024-05-04,21548,11451,10097
678128,8425,2022-08-21,79454,73398,6056
512067,2579,2022-10-13,26244,68198,-41954
663379,6379,2024-05-25,17332,30833,-13501
107006,1449,2021-11-05,62840,3594,59246
641811,4950,2022-04-11,58784,67225,-8441
789350,7132,2023-04-16,4077,9333,-5256
506197,9903,2023-01-24,74723,61198,13525
773357,1308,2022-10-28,90231,1644,88587
884774,4177,2022-08-02,48348,38097,10251
939300,8817,2022-10-23,2180,53640,-51460
199734,7838,2022-01-28,25881,72895,-47014
911783,1902,2022-07-04,83195,2041,81154
247530,1179,2022-09-22,60024,44105,15919
186608,8011,2023-11-02,1104,12760,-11656
935091,2330,2022-08-17,90429,88867,1562
296939,7838,2023-01-01,62152,77843,-15691
903946,1902,2022-04-13,86575,72545,14030
945884,4676,2022-11-16,38892,96538,-57646
245092,3292,2022-04-17,26060,63731,-37671
875357,4309,2023-01-09,65394,35929,29465
385444,2579,2022-11-27,17109,81667,-64558
517497,5068,2022-12-09,56158,8248,47910
566404,5986,2024-07-01,19529,11048,8481
980220,4663,2022-09-24,43704,86265,-42561
800484,2821,2023-12-07,93995,60004,33991
916344,8051,2023-06-15,54753,98828,-44075
455160,6759,2023-09-27,84369,69241,15128
349635,5336,2023-07-05,8553,20977,-12424
699005,1473,2022-03-06,45220,55796,-10576
859438,3264,2022-12-26,10565,18838,-8273
963017,9951,2022-12-17,82495,31269,51226
412793,7662,2024-07-27,57422,17370,40052
366303,2733,2023-03-25,24329,54326,-29997
256241,2940,2024-09-19,81732,16885,64847
748676,7256,2024-03-06,88186,73374,14812
410847,3144,2021-10-17,10786,32299,-21513
688756,3851,2024-08-09,90657,23240,67417
973660,8691,2023-08-19,56266,19745,36521
189201,4717,2024-06-08,91353,28048,63305
982391,3450,2022-08-28,44772,57205,-12433
451208,7403,2024-02-19,42349,76956,-34607
246674,7470,2023-07-24,14650,81092,-66442
775068,5597,2022-01-25,63824,40872,22952
441816,2426,2023-05-21,7858,22565,-14707
414219,6688,2022-11-05,42314,46318,-4004
923440,8968,2022-01-12,42612,22407,20205
719058,2105,2023-02-03,77380,13428,63952
161324,6229,2022-05-04,41711,84761,-43050
373686,1785,2021-11-07,41746,26657,15089
990293,6663,2022-11-07,15921,23627,-7706
134285,3461,2023-07-12,51852,6956,44896
990245,7443,2023-12-26,32454,51982,-19528
618933,3821,2021-12-09,87924,32782,55142
548165,5986,2022-08-26,50700,37576,13124
904204,8166,2023-02-24,15498,97102,-81604
932808,4227,2023-05-02,63810,25105,38705
238261,5988,2022-05-07,84369,69918,14451
129849,1449,2022-07-12,46369,79260,-32891
250718,2785,2024-04-17,34838,18647,16191
934400,3791,2023-02-23,24727,38436,-13709
372113,4100,2021-11-24,54174,93256,-39082
479967,8358,2021-10-22,40837,90676,-49839
638514,7395,2022-09-23,86299,73631,12668
702923,7530,2022-10-08,56550,60197,-3647
934549,4532,2023-05-08,51246,66125,-14879
501782,8662,2024-04-12,49264,65858,-16594
385269,9353,2023-03-22,88793,22947,65846
401701,8343,2023-02-04,41254,93455,-52201
479543,8992,2024-06-26,99229,36486,62743
228408,7225,2022-02-19,45191,50752,-5561
530189,7152,2023-12-03,95370,3508,91862
545381,2640,2022-12-22,95055,39567,55488
344616,2074,2023-11-02,33481,67870,-34389
550096,3776,2024-01-20,92153,63128,29025
102420,2901,2022-10-30,66803,44269,22534
674505,7415,2023-11-27,39528,34352,5176
118379,8469,2024-05-30,60768,11978,48790
351711,4107,2023-08-15,21427,89652,-68225
687034,4900,2023-02-09,25571,54585,-29014
448753,3264,2022-10-10,25099,46318,-21219
249000,4002,2022-05-08,72956,74700,-1744
897463,5974,2024-07-17,2969,15726,-12757
782401,1173,2024-04-17,66355,50427,15928
568818,8797,2021-12-02,35828,74113,-38285
789632,8218,2024-02-16,50708,86008,-35300
804415,8011,2022-12-05,48797,17704,31093
313681,5713,2023-12-02,62344,19950,42394
189939,7290,2022-08-22,42219,75798,-33579
947812,9128,2023-10-01,93479,84754,8725
239824,2049,2024-02-29,84754,44460,40294
688715,6541,2023-08-18,23784,58268,-34484
835244,8036,2023-01-13,44720,69580,-24860
158482,6229,2022-02-22,50723,26659,24064
426928,1396,2024-08-30,98880,68663,30217
545297,6965,2023-12-26,50379,22472,27907
761807,6080,2023-11-07,26234,2456,23778
504456,4947,2021-11-17,23142,78951,-55809
194931,9951,2022-04-12,84953,13837,71116
461860,2868,2023-08-16,2642,4268,-1626
936929,8622,2023-01-27,28772,84911,-56139
186353,2089,2023-06-18,40583,36487,4096
270531,4595,2024-08-11,64129,45913,18216
929546,9865,2024-03-10,53585,36873,16712
825385,9743,2022-03-17,65974,98043,-32069
316761,5770,2023-05-15,41461,14722,26739
467732,2176,2023-10-22,47784,12352,35432
450895,9713,2023-12-07,58492,89512,-31020
643735,3776,2021-12-18,87953,64753,23200
782736,7470,2024-04-29,59448,1339,58109
604041,5575,2023-08-26,76971,48866,28105
931555,5770,2022-12-21,22486,73345,-50859
443138,9010,2024-08-08,38848,66310,-27462
782934,2579,2023-08-04,34071,63591,-29520
119180,2869,2024-03-27,41050,72018,-30968
389151,7454,2024-06-09,67995,60003,7992
821231,3292,2022-07-29,17675,25541,-7866
576887,2194,2023-08-21,3617,69188,-65571
967212,4432,2022-06-15,50533,83407,-32874
316643,9619,2023-07-20,89110,24939,64171
738732,1103,2021-12-19,47867,28425,19442
744575,4346,2023-04-25,81343,37709,43634
359332,2217,2023-08-31,73107,91209,-18102
115240,3108,2022-12-23,72497,84234,-11737
515228,5484,2021-10-11,86409,83280,3129
350145,2774,2023-02-11,78451,18226,60225
555623,3891,2022-03-31,90289,67075,23214
974593,5382,2022-08-30,97393,21945,75448
693299,7209,2022-01-04,65844,88830,-22986
328381,6735,2022-02-23,87166,99616,-12450
275470,1148,2023-03-26,61935,72572,-10637
786106,9865,2022-12-20,4524,90355,-85831
943669,8218,2022-08-02,14984,39813,-24829
491457,7303,2022-11-30,93925,31800,62125
283669,3292,2024-05-17,82334,66838,15496
728669,4900,2024-08-05,5147,72696,-67549
692516,4227,2024-04-15,47340,32077,15263
792301,3703,2022-02-21,20047,70374,-50327
919977,9255,2023-10-25,20691,77569,-56878
940660,8582,2024-08-25,71338,55799,15539
457827,3692,2022-09-03,81041,68005,13036
192770,8011,2023-08-31,4802,99338,-94536
546093,8976,2024-08-17,79407,25318,54089
435383,5328,2022-11-27,35279,38008,-2729
452194,4676,2022-06-15,80701,63754,16947
838507,3267,2023-08-07,61740,4916,56824
587181,4606,2022-02-08,98528,6236,92292
278034,7165,2021-10-19,86649,80741,5908
103970,3108,2023-01-26,48304,21763,26541
116179,1977,2022-02-16,31311,86928,-55617
970418,5713,2024-07-07,77518,79687,-2169
952509,4127,2022-03-08,38225,21882,16343
496531,8797,2022-06-02,37054,61961,-24907
958754,4086,2024-04-03,10618,17870,-7252
743397,5071,2024-05-07,41805,67541,-25736
501020,8773,2024-06-18,99407,25554,73853
993434,3450,2022-05-19,85409,86765,-1356
670265,1644,2023-06-27,84985,67031,17954
660824,8026,2022-11-06,61247,84276,-23029
108341,9082,2024-05-25,86446,75971,10475
173175,6759,2022-04-09,54305,67547,-13242
430234,3703,2024-04-06,66871,77417,-10546
593159,4461,2024-04-07,49340,25940,23400
674657,8483,2022-01-11,37581,56317,-18736
286601,5478,2023-11-17,72521,12533,59988
127768,8513,2022-10-15,94746,61731,33015
359087,9981,2024-04-12,16726,5128,11598
263088,7264,2023-09-20,98004,40125,57879
188430,6937,2022-07-20,19930,69147,-49217
276418,6563,2024-01-02,44793,22844,21949
451672,7901,2023-09-03,31665,24960,6705
898648,8925,2024-02-25,94461,77573,16888
475811,2984,2022-03-01,85399,82802,2597
313193,3222,2022-03-10,16643,76402,-59759
716944,6361,2022-06-14,74595,16307,58288
125345,6759,2024-03-07,89824,68641,21183
752982,3776,2022-11-08,63052,99591,-36539
471134,2869,2022-10-12,10339,48803,-38464
751699,4947,2023-08-23,27309,5503,21806
948859,2692,2022-02-08,11599,47043,-35444
420281,4798,2022-06-19,62719,89887,-27168
982136,4309,2022-09-27,62224,95323,-33099
725190,9309,2023-04-01,46925,93313,-46388
698541,7942,2023-01-14,96865,87700,9165
950114,2693,2022-11-17,50624,31977,18647
489713,1869,2023-08-15,94095,48788,45307
663797,1351,2023-10-20,91941,70504,21437
623268,1173,2023-11-24,14112,34230,-20118
639984,5385,2024-07-27,71871,75158,-3287
310525,6379,2022-04-24,31345,64674,-33329
265867,7470,2023-05-17,81812,55625,26187
887960,5965,2024-07-03,55524,61598,-6074
332048,1947,2022-09-07,92009,38484,53525
530162,4780,2024-02-25,68974,87561,-18587
662254,4811,2024-05-03,39466,92428,-52962
830756,8226,2022-04-23,8810,87332,-78522
644962,2611,2023-09-25,99759,56617,43142
790062,2176,2024-03-20,55207,13494,41713
530878,4574,2021-12-07,39883,3093,36790
620613,1082,2022-10-31,38132,3155,34977
697738,3023,2024-06-15,43226,95302,-52076
650093,4059,2023-02-11,67452,82016,-14564
273846,2217,2021-10-29,30843,45795,-14952
162515,8343,2022-11-12,37759,7366,30393
398904,2901,2024-09-23,42221,4450,37771
417995,7072,2022-08-13,49100,69481,-20381
872911,2215,2023-06-19,26250,92115,-65865
778415,9399,2024-07-19,38829,14893,23936
361172,7810,2022-06-28,81115,57915,23200
672693,2215,2021-11-16,92811,39601,53210
918120,1735,2021-12-28,42400,25743,16657
248633,4567,2023-08-06,85302,33992,51310
697355,9951,2023-06-29,14844,4512,10332
481106,2623,2023-03-30,61533,94413,-32880
505669,5328,2023-03-07,25586,2308,23278
859002,1948,2022-10-19,61307,33016,28291
856089,9327,2023-01-04,35834,67014,-31180
574449,5249,2023-04-16,42488,52093,-9605
630858,1479,2023-03-26,49868,25672,24196
700803,5953,2023-10-15,97449,18306,79143
371062,1063,2022-08-13,17700,78634,-60934
260257,6880,2023-02-12,67981,37537,30444
664797,3015,2023-05-13,84995,75696,9299
422333,7403,2021-10-22,78875,77748,1127
534219,3934,2022-02-03,98795,64143,34652
574570,3308,2022-11-13,58837,24908,33929
851649,3023,2022-03-05,74885,28751,46134
734466,7209,2024-02-23,58413,78675,-20262
976403,4245,2022-09-27,63500,71075,-7575
554797,8226,2022-12-27,2684,56642,-53958
709044,4968,2023-03-03,69259,57686,11573
859812,3040,2023-08-13,39169,25747,13422
776684,3368,2023-07-25,72533,30729,41804
517841,1785,2022-11-16,48066,24251,23815
886996,4950,2022-12-10,6045,99995,-93950
709313,6023,2022-05-26,51696,12429,39267
978045,9441,2022-11-02,18340,80699,-62359
720155,2611,2023-12-26,30033,23838,6195
583759,1566,2024-05-20,50678,20128,30550
140085,1435,2024-03-24,19225,61473,-42248
102748,1449,2023-01-27,75254,49844,25410
110879,8773,2023-04-24,52083,76256,-24173
687897,5525,2023-02-19,52808,85370,-32562
681502,8622,2022-04-12,34535,2739,31796
637346,3023,2023-02-09,87121,34019,53102
130238,3108,2022-08-31,69337,51352,17985
665031,9309,2023-03-22,1865,12004,-10139
647608,8725,2022-10-08,83209,51227,31982
441364,7256,2024-03-28,60479,77935,-17456
408903,9535,2023-02-06,41529,9318,32211
150834,5575,2022-09-15,28566,61094,-32528
366714,2774,2023-10-04,63133,48271,14862
569949,5894,2024-05-28,9640,76946,-67306
732595,5240,2022-06-01,66858,6089,60769
163747,3326,2021-11-05,72594,93367,-20773
151351,8800,2023-01-19,3084,12607,-9523
429968,9787,2023-06-03,71292,19350,51942
543113,4100,2024-06-03,30529,42077,-11548
717759,5749,2023-11-10,66235,31207,35028
819489,4127,2022-07-06,25935,71901,-45966
859439,2139,2022-12-31,4432,12913,-8481
226078,4227,2022-08-18,18674,81399,-62725
672230,3144,2023-11-16,99911,45442,54469
548843,6324,2024-08-18,50471,78046,-27575
843897,6324,2022-01-05,13066,48898,-35832
223299,7838,2022-07-29,94181,24372,69809
